Nome,Depth,i,seed,Melhor_solucao,Melhor_solucao_shrunk,Melhor_fitness,Matches_on_left,Matches_on_right,Numero_de_comparacoes,Numero_total_de_comparacoes,Tempo_para_encontrar_melhor_solucao,Tempo_total,Timed_out
anchors,1,27,2521100877,k$,k$,21,21,0,260506,500000,28,50,false
anchors,13,27,2521100877,k$,k$,21,21,0,351739,500002,35,52,false
anchors,7,28,8801535107,k$,k$,21,21,0,236075,500000,23,48,false
anchors,1,28,8801535107,k$,k$,21,21,0,401981,500002,42,49,false
anchors,13,28,8801535107,k$,k$,21,21,0,87565,500000,9,51,false
anchors,7,29,9651599436,k$,k$,21,21,0,404212,500002,39,50,false
anchors,1,29,9651599436,k$,k$,21,21,0,36848,500000,4,52,false
anchors,13,29,9651599436,k$,k$,21,21,0,469864,500002,48,50,false
anchors,10,1,2967301147,k$,k$,21,21,0,429033,500002,43,50,false
anchors,3,1,2967301147,k$,k$,21,21,0,473767,500002,51,53,false
anchors,15,1,2967301147,k$,k$,21,21,0,459392,500000,47,50,false
anchors,10,1,5600405384,k$,k$,21,21,0,33296,500002,4,53,false
anchors,3,1,5600405384,k$,k$,21,21,0,86897,500000,10,52,false
anchors,15,1,5600405384,k$,k$,21,21,0,297976,500000,33,53,false
anchors,10,2,1632819610,k$,k$,21,21,0,13037,500000,2,51,false
anchors,3,2,1632819610,k$,k$,21,21,0,167005,500002,16,49,false
anchors,15,2,1632819610,k$,k$,21,21,0,250527,500000,28,52,false
anchors,10,3,1412034944,k$,k$,21,21,0,200646,500000,19,49,false
anchors,3,3,1412034944,k$,k$,21,21,0,489734,500002,50,51,false
anchors,15,3,1412034944,k$,k$,21,21,0,470236,500000,50,53,false
anchors,10,4,9724161943,k$,k$,21,21,0,409191,500000,41,50,false
anchors,3,4,9724161943,k$,k$,21,21,0,66644,500000,7,47,false
anchors,15,4,9724161943,k$,k$,21,21,0,189527,500000,20,50,false
anchors,10,5,4037724866,k$,k$,21,21,0,341951,500000,34,50,false
anchors,3,5,4037724866,k$,k$,21,21,0,466045,500002,50,53,false
anchors,15,5,4037724866,k$,k$,21,21,0,340971,500000,34,49,false
anchors,10,6,8370032799,k$,k$,21,21,0,375305,500002,37,50,false
anchors,3,6,8370032799,k$,k$,21,21,0,95440,500002,11,50,false
anchors,15,6,8370032799,k$,k$,21,21,0,337561,500000,34,50,false
anchors,10,7,2767986875,k$,k$,21,21,0,94852,500000,11,53,false
anchors,3,7,2767986875,k$,k$,21,21,0,260862,500000,26,47,false
anchors,15,7,2767986875,k$,k$,21,21,0,76932,500000,8,49,false
anchors,10,8,3141506592,u?i.[kl]$,u?i.[kl]$,21,21,0,435574,500000,48,55,false
anchors,3,8,3141506592,k$,k$,21,21,0,246844,500000,26,50,false
anchors,15,8,3141506592,k$,k$,21,21,0,141220,500000,15,51,false
anchors,10,9,3313543896,k$,k$,21,21,0,440695,500000,46,52,false
anchors,3,9,3313543896,k$,k$,21,21,0,2154,500002,0,51,false
anchors,15,9,3313543896,k$,k$,21,21,0,353501,500000,38,51,false
anchors,10,10,8657690939,k$,k$,21,21,0,220698,500002,22,46,false
anchors,3,10,8657690939,k$,k$,21,21,0,352004,500002,36,49,false
anchors,15,10,8657690939,k$,k$,21,21,0,385025,500000,39,50,false
anchors,10,11,9696640194,k$,k$,21,21,0,321010,500000,34,53,false
anchors,3,11,9696640194,k$,k$,21,21,0,267168,500002,28,54,false
anchors,15,11,9696640194,k$,k$,21,21,0,247156,500002,26,52,false
anchors,10,12,6621545651,k$,k$,21,21,0,485086,500000,49,50,false
anchors,3,12,6621545651,k$,k$,21,21,0,446625,500000,43,47,false
anchors,15,12,6621545651,k$,k$,21,21,0,479866,500000,46,48,false
anchors,10,13,2492462788,k$,k$,21,21,0,45920,500000,5,49,false
anchors,3,13,2492462788,k$,k$,21,21,0,47625,500000,5,48,false
anchors,15,13,2492462788,k$,k$,21,21,0,433859,500002,43,50,false
anchors,10,14,3404588599,k$,k$,21,21,0,181103,500000,18,50,false
anchors,3,14,3404588599,k$,k$,21,21,0,117374,500000,13,48,false
anchors,15,14,3404588599,k$,k$,21,21,0,194695,500000,20,50,false
anchors,10,15,2330977742,k$,k$,21,21,0,398942,500000,41,50,false
anchors,3,15,2330977742,k$,k$,21,21,0,217404,500000,21,47,false
anchors,15,15,2330977742,k$,k$,21,21,0,225720,500000,23,47,false
anchors,10,16,6361187489,k$,k$,21,21,0,299276,500000,32,52,false
anchors,3,16,6361187489,k$,k$,21,21,0,159153,500000,16,50,false
anchors,15,16,6361187489,k$,k$,21,21,0,489812,500000,49,51,false
anchors,10,17,2805026820,k$,k$,21,21,0,74241,500000,8,49,false
anchors,3,17,2805026820,[ijk]$,[ijk]$,21,21,0,116276,500000,14,51,false
anchors,15,17,2805026820,k$,k$,21,21,0,16366,500000,2,51,false
anchors,10,18,4323456912,k$,k$,21,21,0,463120,500000,45,48,false
anchors,3,18,4323456912,k$,k$,21,21,0,163422,500000,18,52,false
anchors,15,18,4323456912,k$,k$,21,21,0,200281,500000,21,49,false
anchors,10,19,8361101999,k$,k$,21,21,0,178391,500002,19,50,false
anchors,3,19,8361101999,k$,k$,21,21,0,384682,500000,39,51,false
anchors,15,19,8361101999,k$,k$,21,21,0,401169,500002,44,53,false
anchors,10,20,9935136846,k$,k$,21,21,0,158894,500000,16,49,false
anchors,3,20,9935136846,k$,k$,21,21,0,4,500002,0,50,false
anchors,15,20,9935136846,k$,k$,21,21,0,348680,500000,37,51,false
anchors,10,21,5217407358,[hi][bc].$,[hi][bc].$,21,21,0,483142,500000,45,47,false
anchors,3,21,5217407358,k$,k$,21,21,0,192099,500000,19,50,false
anchors,10,22,5619256299,k$,k$,21,21,0,261911,500000,26,49,false
anchors,15,21,5217407358,k$,k$,21,21,0,181272,500000,19,52,false
anchors,3,22,5619256299,k$,k$,21,21,0,55603,500002,7,51,false
anchors,15,22,5619256299,k$,k$,21,21,0,203034,500002,21,49,false
anchors,10,23,4560422870,k$,k$,21,21,0,232565,500002,24,51,false
anchors,3,23,4560422870,k$,k$,21,21,0,15884,500000,2,50,false
anchors,15,23,4560422870,k$,k$,21,21,0,206281,500002,21,50,false
anchors,10,24,5236888092,k$,k$,21,21,0,75425,500000,10,50,false
anchors,3,24,5236888092,k$,k$,21,21,0,484521,500000,47,48,false
anchors,10,25,1337360711,k$,k$,21,21,0,426752,500000,42,48,false
anchors,15,24,5236888092,k$,k$,21,21,0,57893,500000,8,50,false
anchors,3,25,1337360711,k$,k$,21,21,0,3168,500002,0,50,false
anchors,15,25,1337360711,k$,k$,21,21,0,298742,500000,31,49,false
anchors,10,26,7659837985,k$,k$,21,21,0,277651,500000,29,55,false
anchors,3,26,7659837985,k$,k$,21,21,0,333956,500000,35,56,false
anchors,15,26,7659837985,k$,k$,21,21,0,4645,500002,1,56,false
anchors,10,27,2521100877,k$,k$,21,21,0,294265,500002,32,53,false
anchors,3,27,2521100877,k$,k$,21,21,0,259353,500000,26,52,false
anchors,10,28,8801535107,k$,k$,21,21,0,351442,500000,33,46,false
anchors,15,27,2521100877,k$,k$,21,21,0,432593,500002,44,51,false
anchors,3,28,8801535107,k$,k$,21,21,0,237624,500000,22,47,false
anchors,10,29,9651599436,k$,k$,21,21,0,33150,500000,4,51,false
anchors,15,28,8801535107,k$,k$,21,21,0,461647,500000,45,49,false
anchors,3,29,9651599436,k$,k$,21,21,0,436768,500000,45,52,false
ranges,7,1,2967301147,^[a-f]*?$,^[a-f]*?$,21,21,0,89636,500002,11,52,false
anchors,15,29,9651599436,k$,k$,21,21,0,21059,500002,3,56,false
ranges,1,1,2967301147,^[a-f]*?$,^[a-f]*?$,21,21,0,366283,500002,40,52,false
