Nome,Depth,i,Melhor_solucao,Melhor_fitness,Numero_de_comparacoes,Tempo_para_encontrar_melhor_solucao,Tempo_total,Timed_out
ranges,11,9,f[^t]|[^]b|ad|d[^i],42,108408,5308,27152,false
ranges,11,10,[^irtouls][^ymhpr]$,39,13386,801,32765,false
ranges,11,11,^[^mrt][^oiu][^ni][^tm],42,126006,6092,23493,false
ranges,11,12,^[^mrt][^oiu][^ni][^tm],42,125797,5621,28626,false
ranges,11,13,^[^trm][^oiu][^ni][^tm],42,440131,20935,28647,false
ranges,11,14,^[^mrt][^oiu][^ni][^tm],42,285095,14423,29129,false
ranges,11,15,[^rhm]a[^pm]|d$,39,23912,1312,33845,false
ranges,11,16,^[^mrt][^oiu][^ni][^tm],42,13858,715,27788,false
ranges,11,17,^[^mrt][^oiu][^ni][^tm],42,35797,1618,29668,false
ranges,11,18,^[^mrt][^oiu][^ni][^tm],42,276260,13716,29504,false
ranges,11,19,^[^mrt][^oiu][^ni][^tm],42,31888,1776,29002,false
ranges,11,20,ab|^d|d|f[^]$,39,20807,1324,22857,false
ranges,11,21,^[^mrt][^oiu][^ni][^tm],42,33807,1707,32982,false
ranges,11,22,^[^mrt][^oiu][^ni][^tm],42,77432,4109,29649,false
ranges,11,23,^[^mrt][^oiu][^ni][^tm],42,18712,969,26939,false
ranges,11,24,^[^mrt][^oiu][^ni][^tm],42,46046,2279,30849,false
ranges,11,25,^[^mrt][^oiu][^ni][^tm],42,19658,932,29006,false
ranges,11,26,^[^mrt][^oiu][^ni][^tm],42,205669,10666,30076,false
ranges,11,27,^[^mrt][^oiu][^ni][^tm],42,41991,2140,30331,false
ranges,11,28,^[^mrt][^oiu][^ni][^tm],42,92092,4666,25257,false
ranges,11,29,^[^mrt][^oiu][^ni][^tm],42,10920,644,31281,false
ranges,11,30,^[^mrt][^oiu][^ni][^tm],42,24173,1315,32485,false
ranges,12,1,^[^mrt][^oiu][^ni][^tm],42,31784,1792,30648,false
ranges,12,2,^[^tmr][^oiu][^ni][^tm],42,63016,3269,32989,false
ranges,12,3,^[^mrt][^oiu][^ni][^tm],42,248674,11327,28550,false
ranges,12,4,^[^mrt][^oiu][^ni][^tm],42,24527,1191,30785,false
ranges,12,5,^[^trm][^oiu][^ni][^tm],42,29994,1425,30483,false
ranges,12,6,^[^mrt][^oiu][^ni][^tm],42,17990,916,38125,false
ranges,12,7,^[^mrt][^oiu][^ni][^tm],42,27335,1626,30850,false
ranges,12,8,^f|hh|b[^u]|d[^i],40,14044,938,37155,false
ranges,12,9,^[^trm][^oiu][^ni][^tm],42,159898,8594,27752,false
ranges,12,10,^[^mrt][^oiu][^ni][^tm],42,31716,1881,30501,false
ranges,12,11,fa|d[^i]|[^]b|d$,41,180197,9270,26558,false
ranges,12,12,^[^htrm][^uio][^ni][^m],42,278745,13163,30631,false
ranges,12,13,^[^mrt][^oiu][^ni][^tm],42,44998,2075,24128,false
