Nome,Depth,i,seed,regex,Melhor_fitness,Melhor_nosso,Numero_de_comparacoes,Tempo,Tempo_total,Timed_out
long-count,1,12,2196735084,^ ,0,20,134539,25063,112365,true
glob,5,22,6941372580,d[a-h]|[fg][a-m]|b^|^p|b,14,35,236662,44455,118538,true
four,1,1,4105328976,[^]o[m-p]W||lit,15,36,41620,16188,105131,true
backrefs,1,23,1068243795,^[a-t][e-n]x||[tuv][e-h]\B|[g-n]$,14,35,571424,104318,112772,true
long-count,1,13,9067852413,^ ,0,20,116953,22891,110943,true
glob,5,23,1068243795,^w|pe[m-t]|fa|lo|r[h-s]|[cd]$,19,40,337964,65801,121413,true
four,1,1,6370951248,u^s|bil|io|o[c-i]|M[m-p]|[o-t]m|a$,17,38,347929,68690,115740,true
backrefs,1,24,1764028593,f|v|t|[e-n][o-r][a-u][e-t],12,33,134190,22829,123334,true
long-count,1,14,2405681973,^ ,0,20,115420,22110,112397,true
glob,5,24,1764028593,[pqr][i-r]k||fa|[a-k][cde]$,15,36,208824,40689,123007,true
four,1,2,9431657082,[i-o][mn]W||[jk],14,35,413138,64831,95864,true
long-count,1,15,2738495106,^ ,0,20,132498,25126,109146,true
backrefs,1,25,3857069214,r[o-y]|al[a-t]|e[a-t]t|yh[a-t]|[i-y][i-u][a-o]$,16,37,319726,61831,128990,true
four,1,3,1874029365,Ma|j|[st][a-o][b-l]|m[o-y]|[c-l]v,17,38,207591,38095,103068,true
glob,5,25,3857069214,[bcd][o-y][a-h][a-t]w||r[h-s]|[a-k][cde]$,16,37,198915,38783,119959,true
long-count,1,16,1069782534,^ ,0,20,450546,83864,110928,true
backrefs,1,26,9125784630,fr|[e-h][a-t][a-t][a-e]|[tuv][n-u][c-t]|[g-n]$,15,36,323325,58893,116365,true
four,1,4,5691784320,j|m[o-y]|s[a-o]k|[a-l],13,34,55598,9766,99662,true
glob,5,26,9125784630,[^l]\*[ -s]|^[abc]|r[h-y][e-m][a-r]|d+$,17,38,577709,120318,135819,true
long-count,1,17,3018795246,^ ,0,20,425691,79161,111818,true
backrefs,1,27,7914823056,[l-t][e-n]o|h[e-h][a-n]\B|[c-u][e-u][l-u][e-h],16,37,403265,71082,116412,true
four,1,5,8392760514,[mn]\wM|e|j|[d-t][m-p][m-p]|W,17,38,259159,44736,99005,true
long-count,1,18,1736058429,^ ,0,20,139056,27095,114178,true
glob,5,27,7914823056,[c-y][c-y][^m]([e-i]a|y|\*)[ -s]|[cd]$\1,19,40,358462,76192,136804,true
backrefs,1,28,1258360497,x$|l[a-o][e-o]|[tuv][e-h]\B|[g-n]$,13,34,227504,40689,112444,true
four,1,6,4612780539,^d|l[^g]v|[a-t][i-o][lm]|a$,18,39,462998,78723,110990,true
long-count,1,19,6087432195,^ ,0,20,153242,30642,113490,true
glob,5,28,1258360497,fa|w|b|dps| [o-y][c-u]|[cde]$,13,34,322326,61129,123882,true
four,1,7,8261384957,[i-o][lm]W|,13,34,237579,37439,95255,true
backrefs,1,29,7965023841,[^o]p|n^uc|y\b|[m-u][e-h]|f[a-o][tuv]f|[g-n]$,12,33,541623,107708,129069,true
long-count,1,20,4925731068,^$,0,20,485774,88099,108146,true
four,1,8,2463075891,Ma|j|W|o[m-p],15,36,452416,71598,94880,true
glob,5,29,7965023841,e\w*[a-e][a-h]r|fa|[op][c-y][c-s][c-r],17,38,410281,76582,125444,true
backrefs,3,1,4105328976,^t|ba|v*[c-t][e-t][a-o][tuv]|[g-l]$,17,38,502278,92177,114944,true
long-count,1,21,3486027915, $,0,20,392468,72191,109833,true
four,1,9,9135874206,^[c-l]g|[c-l]|cor|Ma|j|W|o[m-p][o-r],19,40,431891,75067,113069,true
backrefs,3,1,6370951248,^h|[e-t]b|[m-u][e-h]|[tuv]s|[g-n]$,13,34,461699,81973,109209,true
long-count,1,22,6941372580,^ ,0,20,413492,76489,109365,true
four,1,10,7095231486,M[fg]j|[fg][c-y]|m[o-y]|[a-o][a-l]r|[mno]$,17,38,386312,70458,126179,true
backrefs,3,2,9431657082,[l-t][e-h]|x^rl[a-o][tuv]f|[l-u][a-y]$,12,33,458188,86755,113647,true
long-count,1,23,1068243795,^ ,0,20,302115,57627,112787,true
four,1,11,9842301657,Ma|j|W|o[m-p],15,36,541649,83755,93396,true
backrefs,3,3,1874029365,[a-t][a-t][a-o][tuv]f|,11,32,371190,64753,109880,true
four,1,12,2196735084,ev|de|Lk|j|k|W|[c-t][i-o][mn],17,38,448260,77786,105147,true
long-count,1,24,1764028593, $,0,20,122773,23813,111818,true
backrefs,3,4,5691784320,[tuv][e-y][d-t][e-u]|[g-n]$,13,34,162404,27814,115241,true
four,1,13,9067852413,e[i-o]c|o$|[i-o][mn]|[abc]$,16,37,275719,45408,97912,true
long-count,1,25,3857069214,^ ,0,20,159786,29564,109928,true
backrefs,3,5,8392760514,a[s-v][i-y][a-t]|p[e-i]|pu|fu|[e-t][a-t][a-o][g-x]+$,17,38,481201,91130,127835,true
four,1,14,2405681973,Ma|j|W|o[m-p],15,36,317690,55049,107834,true
long-count,1,26,9125784630, $,0,20,150128,29033,108397,true
backrefs,3,6,4612780539,^h|d[l-t]t|[l-t][e-h]|xs[a-t]r[a-o][tuv]f|[l-u][a-y]$,13,34,421547,83083,125210,true
four,1,15,2738495106,^[cde]g|[c-l]|duM|Ma|j|W|o[c-o][c-o]|vi,19,40,305063,58049,110489,true
long-count,1,27,7914823056,^ ,0,20,432176,81036,111209,true
backrefs,3,7,8261384957,[^a]\1(^tb|al[a-t]|r[o-y]|[e-t][a-t][tuv]|[g-n]$),17,38,514060,102208,127146,true
four,1,16,1069782534,[^rc]o[c-p]|s*[abc]$,16,37,362594,63425,106630,true
long-count,1,28,1258360497, $,0,20,409578,75599,110007,true
backrefs,3,8,2463075891,m[a-t][a-o]t|[tuv][e-y][d-t][e-u]|[g-n]$,14,35,222995,40767,117974,true
four,1,17,3018795246,^[c-l][a-l]k||y[i-o]o|[i-o][mn][c-t]|[M-W]a,17,38,286145,49861,114709,true
long-count,1,29,7965023841, ^,0,20,128223,25158,112913,true
four,1,18,1736058429,[c-t][i-o][mn]|[abc]$,15,36,359901,57877,95021,true
backrefs,3,9,9135874206,t[e-u][d-t]|g[a-t][e-t][a-u]|[tuv][r-y][a-i]|[t-y]$,16,37,385302,68597,113349,true
long-count,3,1,4105328976,^ ,0,20,399353,77879,114678,true
four,1,19,6087432195,[i-o][lm]W|,13,34,559876,84723,91551,true
backrefs,3,10,7095231486,^e|ne[op]o|[op][a-m][a-o][g-t]|\B[tuv][e-y][d-t],14,35,328404,59581,117413,true
long-count,3,1,6370951248,^ ,0,20,479621,87817,110334,true
four,1,20,4925731068,^[c-l][c-l]|g[i-o][mn]o|W|[c-t][i-o][mn]|[jk],17,38,271074,49049,109444,true
long-count,3,2,9431657082,^ ,0,20,424113,79911,111990,true
backrefs,3,11,9842301657,^h|[l-t][e-h]|n[a-t]l[a-t][a-o]o[tuv]f|[l-u][a-y]$,13,34,498051,99989,130240,true
four,1,21,3486027915,Ma|W|^[c-l][a-l]|[o-r][m-p][o-r],19,40,248145,42330,110725,true
long-count,3,3,1874029365, $,0,20,169846,32924,110272,true
backrefs,3,12,2196735084,ba|[a-t][e-t][a-o][tuv]|[g-l]$,15,36,230114,42049,110022,true
four,1,22,6941372580,[^]o[m-p]W||^[c-l],15,36,151099,24892,111522,true
long-count,3,4,5691784320,1^,0,20,139617,26407,109522,true
backrefs,3,13,9067852413,f|v|t|[a-n][e-r][op],12,33,64080,11266,142272,true
four,1,23,1068243795,[^]v[i-o]j|s|o[mn]|W,15,36,397156,63613,100974,true
long-count,3,5,8392760514,^ ,0,20,416667,77801,111662,true
four,1,24,1764028593,[i-o][lm]W|,13,34,72326,11860,94193,true
backrefs,3,14,2405681973,rp|[e-t][e-t][a-t][tuv]|[g-l]$,16,37,575955,110037,116600,true
balance,1,1,4105328976,(<<(>)\2\1\W>(\W)+\1)\3>\2,26,58,40752,12673,1741035,true
long-count,3,6,4612780539, $,0,20,465541,87317,112740,true
four,1,25,3857069214,[l-o][c-p][o-r]f||Mo[mn]a|a$,17,38,513637,83880,102459,true
backrefs,3,15,2738495106,[^gr][tuv][e-y][d-t],13,34,428641,75206,102551,true
balance,1,1,6370951248,^<[^]*>>$,25,57,341889,77145,144680,true
long-count,3,7,8261384957, $,0,20,130174,26158,112163,true
four,1,26,9125784630,^[c-l]W||ps|[mn]k|o[i-o],15,36,203973,34111,107381,true
backrefs,3,16,1069782534,[e-u][e-u][a-t][tuv]|[g-n]$,14,35,173691,30861,103739,true
long-count,3,8,2463075891,^ ,0,20,564249,103787,110678,true
four,1,27,7914823056,ce$|[i-o][c-o][o-r]|[i-o][i-t][mn]|[abc]$,18,39,426787,80770,125335,true
backrefs,3,17,3018795246,^e|oc|[tuv][e-y][d-t][e-u]|[i-n]$,15,36,386571,68426,120131,true
balance,1,2,9431657082,^<[^]*>>$,25,57,248148,60503,179961,true
long-count,3,9,9135874206,^ ,0,20,116807,23095,113179,true
four,1,28,1258360497,[^]o[m-p]W||^[c-l][a-l],16,37,305776,48909,94740,true
backrefs,3,18,1736058429,^[a-i][a-l]|[e-t][a-t][tuv]|[g-n]$,14,35,357120,63441,112287,true
long-count,3,10,7095231486,,0,0,1,15,110505,true
four,1,29,7965023841,e^c|yo|Ma|j|Ll[^i]W|W|o[m-p],16,37,485267,85802,110740,true
backrefs,3,19,6087432195,^t|ir|fg|[c-t][e-t][a-o][tuv]|[g-l]$,17,38,583739,112583,119755,true
balance,1,3,1874029365,[^]<^>|(<)\1\W>+>>\W<+\1>,25,57,258460,63254,210244,true
four,3,1,4105328976,W|^[c-l][a-l]|[o-r][m-p][o-r]|ka,19,40,358469,59425,99537,true
long-count,3,11,9842301657,^ ,0,20,425763,80239,112162,true
backrefs,3,20,4925731068,a[s-v][i-y][a-t]|p[e-i]|pu|fu|[e-t][a-t][a-o][g-x]+$,17,38,476007,93615,129648,true
balance,1,4,5691784320,<\W((>)<*)[^>]\W+\1\2$,27,59,47546,14579,164320,true
long-count,3,12,2196735084, $,0,20,558643,106709,114022,true
four,3,1,6370951248,Ma|j|W|o[m-p],15,36,227672,37923,120663,true
backrefs,3,21,3486027915,lo|[tuv][e-y][d-t][e-u]|[g-n]$,14,35,383733,65144,104537,true
long-count,3,13,9067852413,1,0,0,1,15,116522,true
four,3,2,9431657082,^f|i|o[m-r][o-r]|ig[^h]|ra|n\w[c-r]$,19,40,337905,63879,119959,true
backrefs,3,22,6941372580,^[lm]f||l[no]|[a-t][a-o][tuv][n-y]|[a-t][g-n]$,15,36,507922,97724,115412,true
four,3,3,1874029365,[d-t]o[c-p]|[mn]\we|a$,17,38,163458,28158,97771,true
balance,1,5,8392760514,<>^<^<>|<\W><[^]*>>$,26,58,288553,97458,247886,true
long-count,3,14,2405681973, $,0,20,272387,54159,114693,true
backrefs,3,23,1068243795,[e-h][a-t][a-t][a-e]f||[tuv][n-u][c-t]|[g-n]$,14,35,295389,52815,112677,true
four,3,4,5691784320,[^t]ra|e[uv]|m[o-y]|[st][c-o][b-l],18,39,343287,66051,108787,true
long-count,3,15,2738495106, $,0,20,112078,24392,113756,true
backrefs,3,24,1764028593,^ur|c[a-t]e|[e-u][e-t][a-t][tuv]|[g-n]$,15,36,233959,42502,110849,true
balance,1,6,4612780539,<\W><\W+>[^<]()\1$,26,58,279742,66332,161430,true
four,3,5,8392760514,[c-t][i-o][mn]|[abc]$,15,36,440078,69285,97787,true
long-count,3,16,1069782534, ,0,0,1,0,113225,true
backrefs,3,25,3857069214,[^pd][m-u][e-h]|hir|r[a-t]a|e[a-t][tuv][s-y]|[g-n]$,16,37,398983,82333,136538,true
four,3,6,4612780539,[i-o][lm]W|,13,34,219757,35002,101709,true
balance,1,7,8261384957,^<\W+>>$,25,57,289665,72364,163243,true
long-count,3,17,3018795246, $,0,20,150737,30986,114459,true
four,3,7,8261384957,[^y]o[m-p]|it[i-o][mn]a|$,14,35,424341,68613,100755,true
backrefs,3,26,9125784630,[l-t][e-h]|f[tuv]f|[l-u][a-y]$,12,33,342138,60238,111678,true
long-count,3,18,1736058429,^$,0,20,488538,95490,115179,true
balance,1,8,2463075891,<(<<(>)\1\W*<([^]>)+)\2$,26,58,80113,32595,164212,true
four,3,8,2463075891,[^s]o[m-p]j||W,14,35,41210,7656,94677,true
backrefs,3,27,7914823056,[a-t][a-t][a-o][tuv]f|,11,32,34078,6094,134679,true
long-count,3,19,6087432195, $,0,20,473121,90442,114819,true
four,3,9,9135874206,m[^]c^o|[o-t]c|no|[c-t][i-o][mn]|[abc]$,17,38,531966,92427,109818,true
backrefs,3,28,1258360497,[e-h][a-t][a-t][a-e]f||[tuv][n-u][c-t]|[g-n]$,14,35,210645,38611,125241,true
long-count,3,20,4925731068,^$,0,20,599251,113960,114100,true
four,3,10,7095231486,[i-o][lm]W|,13,34,34990,6234,97926,true
balance,1,9,9135874206,><[^>]<^<>?<|^<\1<\W*<[<=>]>\1<\W*?((>))\2>\2,26,58,209481,79864,261950,true
backrefs,3,29,7965023841,^[a-t][e-l]|[c-t][e-t][a-o][tuv]|[g-l]$,18,39,398302,70879,111443,true
four,3,11,9842301657,[c-t][i-o][mn]|[abc]$,15,36,293810,46596,94661,true
long-count,3,21,3486027915,^ ,0,20,145779,27892,114444,true
four,3,12,2196735084,[o-y][^]j|o|[M-W],15,36,115949,22016,97974,true
balance,1,10,7095231486,<><>^<<|(\W)\1><+\W[^<]<\W+>$,27,59,107560,27376,160945,true
backrefs,5,1,4105328976,\b[l-t][e-h]|d^yeu|[c-t][a-o][tuv][e-y]|[n-r][a-y]$,16,37,573714,118272,132038,true
long-count,3,22,6941372580,^ ,0,20,247259,50128,113443,true
backrefs,5,1,6370951248,^h|[l-t][e-h]|xl|[l-u][a-y]$,13,34,372417,68065,106770,true
four,3,13,9067852413,Ma|h^rM[^k]Wir|j|W|v[i-y]|[o-r]\wo|n$,18,39,376794,75911,130882,true
long-count,3,23,1068243795,^ ,0,20,395456,75395,113584,true
balance,1,11,9842301657,<<>(^|\1>)<?>\1\W<*\W>\W,26,58,498345,120148,147290,true
four,3,14,2405681973,Ma|j|W|o[c-o]|vi,16,37,426540,68895,96177,true
backrefs,5,2,9431657082,^a|yl[a-t]|[a-t][e-t][a-o][tuv]|[g-n]$,15,36,144797,27689,114037,true
long-count,3,24,1764028593, $,0,20,142431,31173,116208,true
four,3,15,2738495106,[^M]o[m-p]|ss[i-o]a|$,14,35,124624,20610,96724,true
backrefs,5,3,1874029365,^h|l[l-t]t|[l-t][e-h]|[l-u][a-y]$,13,34,282645,49533,110443,true
long-count,3,25,3857069214,^$,0,20,158262,33111,114803,true
four,3,16,1069782534,^[c-l][a-l]W||v[i-o]|[mn][l-o],17,38,487678,77364,96162,true
backrefs,5,4,5691784320,[a-t][a-t][a-o][tuv]f|,11,32,34076,6063,110490,true
long-count,3,26,9125784630,^ ,0,20,401530,77411,113662,true
four,3,17,3018795246,[i-o][lm]W|,13,34,583248,91474,95411,true
backrefs,5,5,8392760514,h[^]k[e-s]t[b-t]e|[h-t][b-p][a-o][r-v]|[tuv][e-h]|[i-l]$,16,37,534310,105521,121693,true
long-count,3,27,7914823056,^ ,0,20,455901,85020,110631,true
four,3,18,1736058429,Ma|j|W|o[m-p],15,36,196741,31142,92864,true
long-count,3,28,1258360497,^$,0,20,329448,62128,111708,true
four,3,19,6087432195,[l-r][c-l][o-t]W|,15,36,396698,65082,98865,true
backrefs,5,6,4612780539,[m-u][e-h]|[e-h]a|[i-u](b|ra)|k[a-t][a-o][tuv]f|[g-n]$\1,14,35,478137,96552,138742,true
four,3,20,4925731068,e[e-l][e-o]|g^l|[c-p]o|a$,18,39,303643,52065,106053,true
long-count,3,29,7965023841,0^,0,20,157179,30407,110209,true
backrefs,5,7,8261384957,[^]k^e|t[a-t][e-t]e|[c-t][e-t][a-o][tuv]|[g-l]$,16,37,313555,57002,118209,true
four,3,21,3486027915,^[c-l][a-l]|h[c-l]o|W|Ma|[i-p][i-s][mno],20,41,443364,80473,108850,true
long-count,5,1,4105328976, $,0,20,486306,94193,114319,true
backrefs,5,8,2463075891,v|nc|de|[e-u][a-o]t|[tuv][e-h]|[g-n]$,13,34,477209,82582,113130,true
four,3,22,6941372580,[i-o][lm]W|,13,34,349822,54737,96334,true
long-count,5,1,6370951248, $,0,20,415604,77520,111052,true
backrefs,5,9,9135874206,[l-t][e-h]|[l-u][a-y]$,12,33,206985,34017,102990,true
four,3,23,1068243795,^[c-l]g|[c-l]|j|W|[o-r][m-p][o-r],18,39,224814,37580,105521,true
long-count,5,2,9431657082,^ ,0,20,410995,77239,110709,true
backrefs,5,10,7095231486,[e-h][a-t][a-t][a-e]f||[tuv][n-u][c-t]|[g-n]$,14,35,274604,49800,111116,true
four,3,24,1764028593,[^]o[m-p]|ga|t$,14,35,541064,84895,97099,true
balance,1,12,2196735084,^<[^]*>>$,25,57,73947,16219,1130475,true
backrefs,5,11,9842301657,^r|ab[a-t]|[a-t][e-t][a-o][tuv]|[g-n]$,14,35,223405,41642,108865,true
long-count,5,3,1874029365, $,0,20,520741,100897,115663,true
four,3,25,3857069214,[i-o][lm][c-y]W|,14,35,377203,61551,96771,true
long-count,5,4,5691784320,^ ,0,20,358037,72035,116397,true
backrefs,5,12,2196735084,[m-u][e-h]|[e-h][abc]|u[a-t]\b|s[a-o]f[tuv]f|y$,13,34,463812,91035,120677,true
four,3,26,9125784630,([^h])[o-y]\1|mg|o[i-y]|o[i-o]$,20,41,428769,81223,124585,true
balance,1,13,9067852413,<<((>))\2\W>(\W)+\3\1\2,26,58,244209,60034,187822,true
long-count,5,5,8392760514,,0,0,1,0,114851,true
backrefs,5,13,9067852413,[r-y]y|[^p][e-t][m-u][c-h]|[i-n]$,15,36,222989,40299,118007,true
four,3,27,7914823056,[a-t][i-o][lm]|[abc]$,16,37,436335,82380,112350,true
long-count,5,6,4612780539,1^,0,20,153975,32079,113225,true
balance,1,14,2405681973,^<<[<=>]*>>$,25,57,372662,110505,169586,true
backrefs,5,14,2405681973,[e-i][a-t][l-t][a-r][a-t]|\B[a-t][a-o]u|g$,16,37,553003,106287,123834,true
four,3,28,1258360497,[a-t][i-o][lm]|p[mn]|[abc]$,16,37,569047,91880,99178,true
long-count,5,7,8261384957, $,0,20,363580,72832,115928,true
backrefs,5,15,2738495106,^t|lr|o[a-t]e|[a-t][e-t][a-o][tuv]|[tuv]f|[g-n]$,16,37,557459,98943,116209,true
balance,1,15,2738495106,^<\W*>>$,25,57,192648,45564,146586,true
four,3,29,7965023841,j|W|e[mn]c|no|k[a-o]\B|[e-y][i-p][e-y][l-y]$,19,40,487698,95848,131490,true
long-count,5,8,2463075891, $,0,20,145724,33142,115506,true
backrefs,5,16,1069782534,^[ab][a-l]|pu|[efg][a-t][a-t][a-t]|[tuv]l|fr|[g-n]$,15,36,333808,64894,122005,true
four,5,1,4105328976,W|pgr|Ma|j|vi|o[c-o],16,37,251460,42580,113662,true
balance,1,16,1069782534,^<[^]+>>$,25,57,98318,26814,145008,true
long-count,5,9,9135874206,^ ,0,20,116645,28298,118600,true
backrefs,5,17,3018795246,ba|[a-t][e-t][a-o][tuv]|[g-l]$,15,36,344785,61863,106318,true
four,5,1,6370951248,f|[l-o][c-p][o-t][i-y]|ve[mn]|a$,19,40,383047,64051,110897,true
balance,1,17,3018795246,^((<?))\1<<[^]*>\1>$,26,58,128270,30329,159742,true
backrefs,5,18,1736058429,^[ab][a-l]f||nas|[a-t][a-t][a-o][tuv],14,35,550183,93661,105662,true
long-count,5,10,7095231486,0^,0,20,116251,27720,115600,true
four,5,2,9431657082,[i-o][lm]W|,13,34,560734,87427,94990,true
backrefs,5,19,6087432195,[g-t][pqr]|[tuv][e-h]\B|[g-n]$,13,34,315555,54940,109866,true
long-count,5,11,9842301657,^ ,0,20,472776,92099,114881,true
four,5,3,1874029365,[^]o[m-p]W||vi|ev,15,36,73407,13219,101068,true
long-count,5,12,2196735084,^ ,0,20,286026,54799,111568,true
four,5,4,5691784320,[^c]o[m-p]|ra|[o-t]c,17,38,79255,14141,101490,true
backrefs,5,20,4925731068,^[tu]|yh|[e-h][a-t][a-t][a-o][g-t]|[tuv][stu]|fr|[g-n]$,16,37,417331,83395,126835,true
four,5,5,8392760514,[l-o][c-p][o-r]f||[abc]$,17,38,527377,83457,95754,true
long-count,5,13,9067852413, $,0,20,450902,86599,113350,true
backrefs,5,21,3486027915,[l-t][e-h]|wrd[a-t][a-t][tuv]f|[l-u][a-y]$,12,33,441687,80270,123569,true
four,5,6,4612780539,Ma|j|W|[a-t][i-o][lm][c-y],17,38,297091,49674,100598,true
long-count,5,14,2405681973, $,0,20,329280,65238,115350,true
backrefs,5,22,6941372580,[abc][lm][a-t][e-t]|[tuv][e-y][d-t][c-u],16,37,358019,63317,117772,true
four,5,7,8261384957,[i-o][lm]W|,13,34,164051,26204,100552,true
long-count,5,15,2738495106,^ ,0,20,437301,83457,112005,true
backrefs,5,23,1068243795,[c-u][e-u][l-t][e-h]|[i-r][l-u][a-y]$,15,36,214442,37767,108645,true
four,5,8,2463075891,[o-y][c-o][no]|es|e[lm][l-o]|W|[jk][a-o]\B,19,40,443405,76379,103037,true
long-count,5,16,1069782534,^ ,0,20,450138,81630,108146,true
backrefs,5,24,1764028593,^e|hv[ab]t|[e-u][c-t][a-t][tuv]|l[n-r]|a$,16,37,270795,49112,125444,true
four,5,9,9135874206,^[cde][c-l]|il|Ma|j|W|[o-r][m-p][o-r],20,41,410016,72285,110740,true
long-count,5,17,3018795246,^ ,0,20,126332,25204,112850,true
four,5,10,7095231486,[i-o][lm]W|,13,34,402062,63363,94755,true
backrefs,5,25,3857069214,a[s-v][i-y][a-t]|p[e-i]|pu|fu|[e-t][a-t][a-o][g-x]+$,17,38,463243,89505,127272,true
long-count,5,18,1736058429,^ ,0,20,359748,70004,115350,true
backrefs,5,26,9125784630,[tu][a-t][rst][n-u]|[a-t][a-o][tuv][n-y]|[g-n]$,14,35,225714,41830,111162,true
four,5,11,9842301657,[^c]o[m-r]|dr|ca|h$,15,36,105222,19282,138773,true
long-count,5,19,6087432195,^ ,0,20,413337,80536,114850,true
backrefs,5,27,7914823056,[c-t][e-t][a-o][tuv]|[g-l]$,15,36,168883,29720,107037,true
four,5,12,2196735084,[i-o][mn]W||[jk],14,35,305065,48346,103412,true
long-count,5,20,4925731068, $,0,20,180999,34267,109584,true
backrefs,5,28,1258360497,[o-u][e-h]|us|[e-h][a-t][a-t]a|[tuv][t-y]|[g-n]$,16,37,372117,71536,123913,true
four,5,13,9067852413,e[i-o]c|o$|[i-o][mn]|[abc]$,16,37,251865,42205,100849,true
long-count,5,21,3486027915, $,0,20,173048,35142,116037,true
backrefs,5,29,7965023841,[l-t][e-h]|f[a-o][tuv]f|[l-u][a-y]$,12,33,404355,69878,107161,true
four,5,14,2405681973,[M-c]a|j|W|[a-t][i-y][e-y][i-p][e-y][l-y]$,18,39,410934,70738,113600,true
balance,1,18,1736058429,^<\1<(<*|>)+<+>\1<,26,58,589868,629811,1366017,true
long-count,5,22,6941372580,^ ,0,20,197099,38095,103256,true
four,5,15,2738495106,^[cde]g|[c-l]|vi|o[c-o]|a$,18,39,446570,70582,99818,true
long-count,5,23,1068243795,^ ,0,20,116819,21751,104193,true
balance,1,19,6087432195,<<<>+<\W*>>$,26,58,204137,51424,135241,true
four,5,16,1069782534,[^w]o[m-p]|ky[i-o][lm]a|$,14,35,258860,39033,93363,true
long-count,5,24,1764028593,^ ,0,20,97169,18126,102662,true
four,5,17,3018795246,^[^d]W|o|[m-p][m-p]|e[i-l],15,36,207416,33611,94911,true
balance,1,20,4925731068,<\W><[<=>]+>>$,26,58,228565,81630,164743,true
long-count,5,25,3857069214,0^,0,20,490457,85223,103646,true
four,5,18,1736058429,j|W|k|[c-t][i-o][mn],15,36,491882,71487,92645,true
four,5,19,6087432195,[i-o][lm]W|,13,34,552030,76863,84379,true
long-count,5,26,9125784630,^$,0,20,162735,29126,100912,true
balance,1,21,3486027915,^<<\W*>>$,25,57,3852,1297,154305,true
four,5,20,4925731068,[l-o][c-p][o-r]f||a$,17,38,346023,51440,93333,true
long-count,5,27,7914823056, $,0,20,130673,25048,102240,true
four,5,21,3486027915,Ma|j|W|o[m-p],15,36,57251,8938,91005,true
balance,1,22,6941372580,^<[^]*>>$,25,57,538584,147304,159476,true
long-count,5,28,1258360497,0^,0,20,385405,66473,102693,true
four,5,22,6941372580,[c-o][^u]r|o[mno]|c^ig[i-o][mn]$,17,38,353087,60066,106021,true
long-count,5,29,7965023841, ^,0,20,159138,28111,103161,true
balance,1,23,1068243795,^<<\W*>>$,25,57,588429,140117,142382,true
four,5,23,1068243795,[bc][^p][i-o]|s[i-o]|o[mn]|[M-c]a|o$,18,39,483774,74661,102178,true
alphabetical,1,1,4105328976,e\w[a-n][e-s][e-t] [st],11,28,122047,23705,111710,true
four,5,24,1764028593,Ma|j|W|[a-t][i-o][lm][c-y],17,38,213507,31720,108146,true
alphabetical,1,1,6370951248,n[^]n|^te|[a-e]s[e-r][e-r],10,27,576821,112350,117679,true
balance,1,24,1764028593,<<<>\W*<>>>*$,26,58,84913,102067,232683,true
four,5,25,3857069214,[l-o][c-p][o-r]f||Mo[mn]a|a$,17,38,403428,61410,91646,true
alphabetical,1,2,9431657082,e\w[a-n][e-s][e-t] [st],11,28,358189,63363,107725,true
four,5,26,9125784630,^[c-l]W||ps|[mn]k|o[i-o],15,36,204033,31267,98771,true
balance,1,25,3857069214,>*<\W><\W+(^<|>>)$,26,58,289082,65785,140194,true
four,5,27,7914823056,co|b[^rt]l|o[m-p]|[abc]$,17,38,307522,53158,95318,true
alphabetical,1,3,1874029365,sn|sterr|e[^r][a-e][e-r],11,28,443006,118897,147133,true
four,5,28,1258360497,Ma|j|W|o[m-p],15,36,369347,60471,103880,true
alphabetical,1,4,5691784320,se[^a]+t[a-e]|te$,10,27,298565,55955,108770,true
four,5,29,7965023841,Ma|j|W|o[m-p],15,36,314770,46393,93865,true
balance,1,26,9125784630,[^]<<>+\W\W\W<\W+\W>>$,27,59,35381,8266,326954,true
alphabetical,1,5,8392760514,ar[rst]n|[n-r]t[ -e][a-t][ -r][e-t],9,26,512263,107068,131569,true
balance,1,27,7914823056,<\W><\W*>>$,26,58,51007,13032,138163,true
alphabetical,1,6,4612780539,s[^]r |s^a|[n-r]t\D[rst]\D|[rst] $,10,27,226595,40080,124819,true
alphabetical,1,7,8261384957,[^sa]t[e-r][a-r],9,26,568880,100209,104944,true
balance,1,28,1258360497,([^]>)*<<+>\W\W>\W+\W>>\1$,28,60,126164,26704,162164,true
alphabetical,1,8,2463075891,tea|es[^e]r^|[n-r]t\D[rst]\D[rst],11,28,525478,91990,103834,true
balance,1,29,7965023841,<<>\W[^]>(\W)\W\W*>>$,27,59,593221,127490,129584,true
alphabetical,1,9,9135874206,^s |t[ -r]*[ -r]t[e-r][ -r][ -s],11,28,221774,36846,97630,true
alphabetical,1,10,7095231486,[^r]\w[e-r]t\D[rst]\D,11,28,414814,76145,108803,true
alphabetical,1,11,9842301657,[n-r]([ -e]?)t[ -e][rst]+\1\D[rst],11,28,221530,35142,98990,true
balance,3,1,4105328976,<(<)?\W><\W\W*>\1>$,27,59,306338,115833,278700,true
alphabetical,1,12,2196735084,n[^e][n-r]|se[a-r]$,9,26,482760,81160,101020,true
balance,3,1,6370951248,^<[^]*>>$,25,57,223661,41002,124100,true
alphabetical,1,13,9067852413, [e-t]* [st][a-r]|et$,11,28,373233,73942,113803,true
balance,3,2,9431657082,^<[^]*>>$,25,57,269511,55862,147273,true
alphabetical,1,14,2405681973,a[ -r] |[e-n]s*[a-r]nt,11,28,106515,18751,110490,true
