Nome,Depth,i,seed,Melhor_solucao,Melhor_solucao_shrunk,Melhor_fitness,Matches_on_left,Matches_on_right,Numero_de_comparacoes,Numero_total_de_comparacoes,Tempo_para_encontrar_melhor_solucao,Tempo_total,Timed_out
anchors,20,3,1412034944,k$,k$,21,21,0,376836,500002,27,36,false
anchors,3,3,1412034944,k$,k$,21,21,0,489734,500002,33,34,false
anchors,20,4,9724161943,k$,k$,21,21,0,243580,500000,16,33,false
anchors,3,4,9724161943,k$,k$,21,21,0,66644,500000,5,31,false
anchors,20,5,4037724866,k$,k$,21,21,0,52534,500000,4,35,false
anchors,3,5,4037724866,k$,k$,21,21,0,466045,500002,33,36,false
anchors,20,6,8370032799,k$,k$,21,21,0,250758,500002,18,34,false
anchors,3,6,8370032799,k$,k$,21,21,0,95440,500002,7,33,false
anchors,20,7,2767986875,k$,k$,21,21,0,258157,500000,17,32,false
anchors,3,7,2767986875,k$,k$,21,21,0,260862,500000,17,31,false
anchors,3,8,3141506592,k$,k$,21,21,0,246844,500000,17,33,false
anchors,20,8,3141506592,k$,k$,21,21,0,135295,500000,10,34,false
anchors,3,9,3313543896,k$,k$,21,21,0,2154,500002,0,34,false
anchors,20,9,3313543896,k$,k$,21,21,0,338547,500000,24,34,false
anchors,3,10,8657690939,k$,k$,21,21,0,352004,500002,24,34,false
anchors,20,10,8657690939,k$,k$,21,21,0,340215,500002,23,33,false
anchors,20,11,9696640194,k$,k$,21,21,0,331449,500000,23,35,false
anchors,3,11,9696640194,k$,k$,21,21,0,267168,500002,19,35,false
anchors,20,12,6621545651,k$,k$,21,21,0,426646,500000,27,31,false
anchors,3,12,6621545651,k$,k$,21,21,0,446625,500000,28,31,false
anchors,20,13,2492462788,k$,k$,21,21,0,71595,500002,5,33,false
anchors,3,13,2492462788,k$,k$,21,21,0,47625,500000,4,33,false
anchors,3,14,3404588599,k$,k$,21,21,0,117374,500000,9,33,false
anchors,20,14,3404588599,k$,k$,21,21,0,73292,500000,6,34,false
anchors,20,15,2330977742,k$,k$,21,21,0,489056,500000,31,31,false
anchors,3,15,2330977742,k$,k$,21,21,0,217404,500000,15,32,false
anchors,20,16,6361187489,k$,k$,21,21,0,214949,500000,15,33,false
anchors,3,16,6361187489,k$,k$,21,21,0,159153,500000,11,34,false
anchors,20,17,2805026820,.k$,.k$,21,21,0,498784,500000,34,34,false
anchors,3,17,2805026820,[ijk]$,[ijk]$,21,21,0,116276,500000,9,35,false
anchors,20,18,4323456912,k$,k$,21,21,0,84638,500000,7,34,false
anchors,3,18,4323456912,k$,k$,21,21,0,163422,500000,12,35,false
anchors,3,19,8361101999,k$,k$,21,21,0,384682,500000,26,34,false
anchors,20,19,8361101999,k$,k$,21,21,0,359637,500000,27,38,false
anchors,3,20,9935136846,k$,k$,21,21,0,4,500002,0,33,false
anchors,20,20,9935136846,[ijk]$,[ijk]$,21,21,0,460262,500002,30,33,false
anchors,3,21,5217407358,k$,k$,21,21,0,192099,500000,13,33,false
anchors,20,21,5217407358,k$,k$,21,21,0,345632,500000,24,35,false
anchors,3,22,5619256299,k$,k$,21,21,0,55603,500002,5,34,false
anchors,20,22,5619256299,k$,k$,21,21,0,392461,500000,25,33,false
anchors,3,23,4560422870,k$,k$,21,21,0,15884,500000,1,35,false
anchors,20,23,4560422870,k$,k$,21,21,0,91812,500000,8,36,false
anchors,3,24,5236888092,k$,k$,21,21,0,484521,500000,31,32,false
anchors,20,24,5236888092,k$,k$,21,21,0,479115,500000,31,33,false
anchors,3,25,1337360711,k$,k$,21,21,0,3168,500002,0,34,false
anchors,20,25,1337360711,k$,k$,21,21,0,422047,500000,28,33,false
anchors,20,26,7659837985,k$,k$,21,21,0,81207,500000,5,35,false
anchors,3,26,7659837985,k$,k$,21,21,0,333956,500000,24,37,false
anchors,20,27,2521100877,k$,k$,21,21,0,370627,500000,26,33,false
anchors,3,27,2521100877,k$,k$,21,21,0,259353,500000,17,34,false
anchors,20,28,8801535107,k$,k$,21,21,0,366405,500002,24,32,false
anchors,3,28,8801535107,k$,k$,21,21,0,237624,500000,15,32,false
anchors,20,29,9651599436,k$,k$,21,21,0,390777,500000,25,34,false
anchors,3,29,9651599436,k$,k$,21,21,0,436768,500000,30,35,false
ranges,10,1,2967301147,^[a-f]*?$,^[a-f]*?$,21,21,0,366769,500000,25,33,false
ranges,1,1,2967301147,^[a-f]*?$,^[a-f]*?$,21,21,0,366283,500002,25,32,false
ranges,10,1,5600405384,^[a-f]*?$,^[a-f]*?$,21,21,0,228063,500000,17,34,false
ranges,1,1,5600405384,^[a-f]*?$,^[a-f]*?$,21,21,0,237614,500000,18,34,false
ranges,10,2,1632819610,^[a-f]*?$,^[a-f]*?$,21,21,0,111875,500002,8,34,false
ranges,1,2,1632819610,^[a-f]*?$,^[a-f]*?$,21,21,0,438372,500002,32,36,false
ranges,10,3,1412034944,^[a-f]*?$,^[a-f]*?$,21,21,0,105558,500002,9,34,false
ranges,1,3,1412034944,^[a-f]*?$,^[a-f]*?$,21,21,0,444927,500002,30,34,false
ranges,10,4,9724161943,^[a-f]*?$,^[a-f]*?$,21,21,0,400077,500000,27,34,false
